ID,Name,Municipality_ID,CreatedOn,CreatedBy,LastUpdate,UpdateBy,Deleted
1504,OLTERTERP,86,2021-10-06 19:22:35,System - import,2021-10-06 19:22:35,System - import,0
1505,OMMEL,743,2021-10-06 19:22:35,System - import,2021-10-06 19:22:35,System - import,0
1506,OMMEN,175,2021-10-06 19:22:35,System - import,2021-10-06 19:22:35,System - import,0
1507,OMMEREN,214,2021-10-06 19:22:38,System - import,2021-10-06 19:22:38,System - import,0
1508,ONDERDENDAM,5,2021-10-06 19:22:39,System - import,2021-10-06 19:22:39,System - import,0
1509,ONNA,1708,2021-10-06 19:22:39,System - import,2021-10-06 19:22:39,System - import,0
1510,ONNEN,17,2021-10-06 19:22:39,System - import,2021-10-06 19:22:39,System - import,0
1511,ONSTWEDDE,37,2021-10-06 19:22:39,System - import,2021-10-06 19:22:39,System - import,0
1512,OOIJ,282,2021-10-06 19:22:41,System - import,2021-10-06 19:22:41,System - import,0
1513,OOLTGENSPLAAT,580,2021-10-06 19:22:41,System - import,2021-10-06 19:22:41,System - import,0
1514,OOST GRAFTDIJK,365,2021-10-06 19:22:42,System - import,2021-10-06 19:22:42,System - import,0
1515,OOST WEST EN MIDDELBEERS,823,2021-10-06 19:22:42,System - import,2021-10-06 19:22:42,System - import,0
1516,OOST-SOUBURG,718,2021-10-06 19:22:44,System - import,2021-10-06 19:22:44,System - import,0
1517,OOSTBURG,1714,2021-10-06 19:22:46,System - import,2021-10-06 19:22:46,System - import,0
1518,OOSTDIJK,703,2021-10-06 19:22:48,System - import,2021-10-06 19:22:48,System - import,0
1519,OOSTEIND,826,2021-10-06 19:22:48,System - import,2021-10-06 19:22:48,System - import,0
1520,OOSTERBEEK,274,2021-10-06 19:22:49,System - import,2021-10-06 19:22:49,System - import,0
1521,OOSTERBIERUM,70,2021-10-06 19:22:52,System - import,2021-10-06 19:22:52,System - import,0
1522,OOSTERBLOKKER,498,2021-10-06 19:22:53,System - import,2021-10-06 19:22:53,System - import,0
1523,OOSTEREND NH,448,2021-10-06 19:22:53,System - import,2021-10-06 19:22:53,System - import,0
1524,OOSTERHESSELEN,109,2021-10-06 19:22:54,System - import,2021-10-06 19:22:54,System - import,0
1525,OOSTERHOUT GEM NIJMEGEN,268,2021-10-06 19:22:54,System - import,2021-10-06 19:22:54,System - import,0
1526,OOSTERHOUT GLD,1734,2021-10-06 19:22:55,System - import,2021-10-06 19:22:55,System - import,0
1527,OOSTERHOUT NB,826,2021-10-06 19:22:55,System - import,2021-10-06 19:22:55,System - import,0
1528,OOSTERLAND,1676,2021-10-06 19:23:06,System - import,2021-10-06 19:23:06,System - import,0
1529,OOSTERLEEK,454,2021-10-06 19:23:07,System - import,2021-10-06 19:23:07,System - import,0
1530,OOSTERNIELAND,1651,2021-10-06 19:23:07,System - import,2021-10-06 19:23:07,System - import,0
1531,OOSTERNIJKERK,58,2021-10-06 19:23:07,System - import,2021-10-06 19:23:07,System - import,0
1532,OOSTERSTREEK,98,2021-10-06 19:23:07,System - import,2021-10-06 19:23:07,System - import,0
1533,OOSTERWIJK,545,2021-10-06 19:23:08,System - import,2021-10-06 19:23:08,System - import,0
1534,OOSTERWIJTWERD,24,2021-10-06 19:23:08,System - import,2021-10-06 19:23:08,System - import,0
1535,OOSTERWOLDE FR,85,2021-10-06 19:23:08,System - import,2021-10-06 19:23:08,System - import,0
1536,OOSTERWOLDE GLD,269,2021-10-06 19:23:11,System - import,2021-10-06 19:23:11,System - import,0
1537,OOSTERZEE,82,2021-10-06 19:23:11,System - import,2021-10-06 19:23:11,System - import,0
1538,OOSTHEM,683,2021-10-06 19:23:12,System - import,2021-10-06 19:23:12,System - import,0
1539,OOSTHUIZEN,478,2021-10-06 19:23:12,System - import,2021-10-06 19:23:12,System - import,0
1540,OOSTKAPELLE,717,2021-10-06 19:23:13,System - import,2021-10-06 19:23:13,System - import,0
1541,OOSTKNOLLENDAM,880,2021-10-06 19:23:14,System - import,2021-10-06 19:23:14,System - import,0
1542,OOSTRUM FR,58,2021-10-06 19:23:14,System - import,2021-10-06 19:23:14,System - import,0
1543,OOSTRUM LB,984,2021-10-06 19:23:15,System - import,2021-10-06 19:23:15,System - import,0
1544,OOSTVOORNE,614,2021-10-06 19:23:15,System - import,2021-10-06 19:23:15,System - import,0
1545,OOSTWOLD GEM LEEK,22,2021-10-06 19:23:17,System - import,2021-10-06 19:23:17,System - import,0
1546,OOSTWOLD SCHEEMDA,39,2021-10-06 19:23:17,System - import,2021-10-06 19:23:17,System - import,0
1547,OOSTWOUD,529,2021-10-06 19:23:18,System - import,2021-10-06 19:23:18,System - import,0
1548,OOSTZAAN,431,2021-10-06 19:23:18,System - import,2021-10-06 19:23:18,System - import,0
1549,OOTMARSUM,1774,2021-10-06 19:23:20,System - import,2021-10-06 19:23:20,System - import,0
1550,OPEINDE,90,2021-10-06 19:23:22,System - import,2021-10-06 19:23:22,System - import,0
1551,OPENDE,15,2021-10-06 19:23:22,System - import,2021-10-06 19:23:22,System - import,0
1552,OPHEMERT,304,2021-10-06 19:23:23,System - import,2021-10-06 19:23:23,System - import,0
1553,OPHEUSDEN,258,2021-10-06 19:23:24,System - import,2021-10-06 19:23:24,System - import,0
1554,OPIJNEN,304,2021-10-06 19:23:25,System - import,2021-10-06 19:23:25,System - import,0
1555,OPLOO,1702,2021-10-06 19:23:25,System - import,2021-10-06 19:23:25,System - import,0
1556,OPMEER,432,2021-10-06 19:23:26,System - import,2021-10-06 19:23:26,System - import,0
1557,OPPENHUIZEN,683,2021-10-06 19:23:26,System - import,2021-10-06 19:23:26,System - import,0
1558,OPPERDOES,529,2021-10-06 19:23:27,System - import,2021-10-06 19:23:27,System - import,0
1559,ORANJE,1731,2021-10-06 19:23:27,System - import,2021-10-06 19:23:27,System - import,0
1560,ORANJEWOUD,74,2021-10-06 19:23:27,System - import,2021-10-06 19:23:27,System - import,0
1561,ORVELTE,1731,2021-10-06 19:23:28,System - import,2021-10-06 19:23:28,System - import,0
1562,OSPEL,946,2021-10-06 19:23:28,System - import,2021-10-06 19:23:28,System - import,0
1563,OSS,828,2021-10-06 19:23:29,System - import,2021-10-06 19:23:29,System - import,0
1564,OSSENDRECHT,873,2021-10-06 19:23:44,System - import,2021-10-06 19:23:44,System - import,0
1565,OSSENISSE,677,2021-10-06 19:23:46,System - import,2021-10-06 19:23:46,System - import,0
1566,OSSENWAARD UT,620,2021-10-06 19:23:46,System - import,2021-10-06 19:23:46,System - import,0
1567,OSSENZIJL,1708,2021-10-06 19:23:46,System - import,2021-10-06 19:23:46,System - import,0
1568,OTERLEEK,458,2021-10-06 19:23:46,System - import,2021-10-06 19:23:46,System - import,0
1569,OTTERLO,228,2021-10-06 19:23:46,System - import,2021-10-06 19:23:46,System - import,0
1570,OTTERSUM,907,2021-10-06 19:23:47,System - import,2021-10-06 19:23:47,System - import,0
1571,OTTOLAND,693,2021-10-06 19:23:48,System - import,2021-10-06 19:23:48,System - import,0
1572,OUD ADE,483,2021-10-06 19:23:48,System - import,2021-10-06 19:23:48,System - import,0
1573,OUD ALBLAS,693,2021-10-06 19:23:49,System - import,2021-10-06 19:23:49,System - import,0
1574,OUD ANNERVEEN,1680,2021-10-06 19:23:49,System - import,2021-10-06 19:23:49,System - import,0
1575,OUD BEIJERLAND,584,2021-10-06 19:23:49,System - import,2021-10-06 19:23:49,System - import,0
1576,OUD GASTEL,1655,2021-10-06 19:23:55,System - import,2021-10-06 19:23:55,System - import,0
1577,OUD OOTMARSUM,1774,2021-10-06 19:23:57,System - import,2021-10-06 19:23:57,System - import,0
1578,OUD VOSSEMEER,716,2021-10-06 19:23:57,System - import,2021-10-06 19:23:57,System - import,0
1579,OUD ZUILEN,333,2021-10-06 19:23:58,System - import,2021-10-06 19:23:58,System - import,0
1580,OUDDORP ZH,511,2021-10-06 19:23:58,System - import,2021-10-06 19:23:58,System - import,0
1581,OUDE BILDTZIJL,63,2021-10-06 19:24:00,System - import,2021-10-06 19:24:00,System - import,0
1582,OUDE LEIJE,81,2021-10-06 19:24:00,System - import,2021-10-06 19:24:00,System - import,0
1583,OUDE MEER,394,2021-10-06 19:24:00,System - import,2021-10-06 19:24:00,System - import,0
1584,OUDE NIEDORP,412,2021-10-06 19:24:00,System - import,2021-10-06 19:24:00,System - import,0
1585,OUDE PEKELA,765,2021-10-06 19:24:00,System - import,2021-10-06 19:24:00,System - import,0
1586,OUDE WETERING,483,2021-10-06 19:24:03,System - import,2021-10-06 19:24:03,System - import,0
1587,OUDE WILLEM,1701,2021-10-06 19:24:04,System - import,2021-10-06 19:24:04,System - import,0
1588,OUDE-TONGE,580,2021-10-06 19:24:04,System - import,2021-10-06 19:24:04,System - import,0
1589,OUDEGA GAAST SLEAT,653,2021-10-06 19:24:05,System - import,2021-10-06 19:24:05,System - import,0
1590,OUDEGA GEM SMALLINGERLND,90,2021-10-06 19:24:06,System - import,2021-10-06 19:24:06,System - import,0
1591,OUDEGA GEM WYMBRITSERAD,683,2021-10-06 19:24:06,System - import,2021-10-06 19:24:06,System - import,0
1592,OUDEHASKE,51,2021-10-06 19:24:07,System - import,2021-10-06 19:24:07,System - import,0
1593,OUDEHORNE,74,2021-10-06 19:24:07,System - import,2021-10-06 19:24:07,System - import,0
1594,OUDELANDE,654,2021-10-06 19:24:07,System - import,2021-10-06 19:24:07,System - import,0
1595,OUDEMIRDUM,653,2021-10-06 19:24:08,System - import,2021-10-06 19:24:08,System - import,0
1596,OUDEMOLEN DR,1730,2021-10-06 19:24:09,System - import,2021-10-06 19:24:09,System - import,0
1597,OUDEMOLEN NB,1709,2021-10-06 19:24:09,System - import,2021-10-06 19:24:09,System - import,0
1598,OUDENBOSCH,1655,2021-10-06 19:24:09,System - import,2021-10-06 19:24:09,System - import,0
1599,OUDENDIJK NH,558,2021-10-06 19:24:12,System - import,2021-10-06 19:24:12,System - import,0
1600,OUDENHOORN,568,2021-10-06 19:24:12,System - import,2021-10-06 19:24:12,System - import,0
1601,OUDERKERK AAN DE AMSTEL,437,2021-10-06 19:24:13,System - import,2021-10-06 19:24:13,System - import,0
1602,OUDERKERK AAN DEN IJSSEL,644,2021-10-06 19:24:15,System - import,2021-10-06 19:24:15,System - import,0
1603,OUDESCHANS,7,2021-10-06 19:24:17,System - import,2021-10-06 19:24:17,System - import,0
1604,OUDESCHILD,448,2021-10-06 19:24:17,System - import,2021-10-06 19:24:17,System - import,0
1605,OUDESCHIP,1651,2021-10-06 19:24:17,System - import,2021-10-06 19:24:17,System - import,0
1606,OUDESCHOOT,74,2021-10-06 19:24:17,System - import,2021-10-06 19:24:17,System - import,0
1607,OUDESLUIS,476,2021-10-06 19:24:18,System - import,2021-10-06 19:24:18,System - import,0
1608,OUDEWATER,589,2021-10-06 19:24:18,System - import,2021-10-06 19:24:18,System - import,0
1609,OUDEZIJL,1661,2021-10-06 19:24:21,System - import,2021-10-06 19:24:21,System - import,0
1610,OUDKARSPEL,416,2021-10-06 19:24:21,System - import,2021-10-06 19:24:21,System - import,0
1611,OUDORP NH,361,2021-10-06 19:24:22,System - import,2021-10-06 19:24:22,System - import,0
1612,OUDWOUDE,79,2021-10-06 19:24:23,System - import,2021-10-06 19:24:23,System - import,0
1613,OUWERKERK,1676,2021-10-06 19:24:23,System - import,2021-10-06 19:24:23,System - import,0
1614,OUWSTER NIJEGA,51,2021-10-06 19:24:23,System - import,2021-10-06 19:24:23,System - import,0
1615,OUWSTERHAULE,51,2021-10-06 19:24:23,System - import,2021-10-06 19:24:23,System - import,0
1616,OVERASSELT,252,2021-10-06 19:24:24,System - import,2021-10-06 19:24:24,System - import,0
1617,OVERBERG,306,2021-10-06 19:24:24,System - import,2021-10-06 19:24:24,System - import,0
1618,OVERDINKEL,168,2021-10-06 19:24:25,System - import,2021-10-06 19:24:25,System - import,0
1619,OVERLOON,756,2021-10-06 19:24:26,System - import,2021-10-06 19:24:26,System - import,0
1620,OVERSCHILD,40,2021-10-06 19:24:27,System - import,2021-10-06 19:24:27,System - import,0
1621,OVERSLAG,715,2021-10-06 19:24:27,System - import,2021-10-06 19:24:27,System - import,0
1622,OVERVEEN,377,2021-10-06 19:24:27,System - import,2021-10-06 19:24:27,System - import,0
1623,OVEZANDE,654,2021-10-06 19:24:28,System - import,2021-10-06 19:24:28,System - import,0
1624,PAASLOO,1708,2021-10-06 19:24:29,System - import,2021-10-06 19:24:29,System - import,0
1625,PAESENS,58,2021-10-06 19:24:29,System - import,2021-10-06 19:24:29,System - import,0
1626,PANNERDEN,196,2021-10-06 19:24:29,System - import,2021-10-06 19:24:29,System - import,0
1627,PANNINGEN,918,2021-10-06 19:24:30,System - import,2021-10-06 19:24:30,System - import,0
1628,PAPEKOP,589,2021-10-06 19:24:32,System - import,2021-10-06 19:24:32,System - import,0
1629,PAPENDRECHT,590,2021-10-06 19:24:32,System - import,2021-10-06 19:24:32,System - import,0
1630,PAPENHOVEN,1883,2021-10-06 19:24:39,System - import,2021-10-06 19:24:39,System - import,0
1631,PAPENVOORT,1680,2021-10-06 19:24:39,System - import,2021-10-06 19:24:39,System - import,0
1632,PARREGA,710,2021-10-06 19:24:39,System - import,2021-10-06 19:24:39,System - import,0
1633,PATERSWOLDE,1730,2021-10-06 19:24:39,System - import,2021-10-06 19:24:39,System - import,0
1634,PEEST,1699,2021-10-06 19:24:41,System - import,2021-10-06 19:24:41,System - import,0
1635,PEINS,70,2021-10-06 19:24:41,System - import,2021-10-06 19:24:41,System - import,0
1636,PEIZE,1699,2021-10-06 19:24:41,System - import,2021-10-06 19:24:41,System - import,0
1637,PEPERGA,98,2021-10-06 19:24:43,System - import,2021-10-06 19:24:43,System - import,0
1638,PERNIS ROTTERDAM,599,2021-10-06 19:24:43,System - import,2021-10-06 19:24:43,System - import,0
1639,PERSINGEN,282,2021-10-06 19:24:44,System - import,2021-10-06 19:24:44,System - import,0
1640,PESSE,118,2021-10-06 19:24:44,System - import,2021-10-06 19:24:44,System - import,0
1641,PETTEN,476,2021-10-06 19:24:45,System - import,2021-10-06 19:24:45,System - import,0
1642,PHILIPPINE,715,2021-10-06 19:24:46,System - import,2021-10-06 19:24:46,System - import,0
1643,PIAAM,710,2021-10-06 19:24:46,System - import,2021-10-06 19:24:46,System - import,0
1644,PIERSHIL,588,2021-10-06 19:24:46,System - import,2021-10-06 19:24:46,System - import,0
1645,PIETERBUREN,1663,2021-10-06 19:24:47,System - import,2021-10-06 19:24:47,System - import,0
1646,PIETERSBIERUM,70,2021-10-06 19:24:47,System - import,2021-10-06 19:24:47,System - import,0
1647,PIETERZIJL,56,2021-10-06 19:24:47,System - import,2021-10-06 19:24:47,System - import,0
1648,PIJNACKER,1926,2021-10-06 19:24:47,System - import,2021-10-06 19:24:47,System - import,0
1649,PINGJUM,710,2021-10-06 19:24:52,System - import,2021-10-06 19:24:52,System - import,0
1650,PLASMOLEN,944,2021-10-06 19:24:52,System - import,2021-10-06 19:24:52,System - import,0
1651,POEDEROIJEN,297,2021-10-06 19:24:52,System - import,2021-10-06 19:24:52,System - import,0
1652,POELDIJK,562,2021-10-06 19:24:53,System - import,2021-10-06 19:24:53,System - import,0
1653,POLSBROEK,331,2021-10-06 19:24:54,System - import,2021-10-06 19:24:54,System - import,0
1654,POORTUGAAL,613,2021-10-06 19:24:55,System - import,2021-10-06 19:24:55,System - import,0
1655,POORTVLIET,716,2021-10-06 19:24:57,System - import,2021-10-06 19:24:57,System - import,0
1656,POPPENWIER,55,2021-10-06 19:24:57,System - import,2021-10-06 19:24:57,System - import,0
1657,POSTERHOLT,1679,2021-10-06 19:24:57,System - import,2021-10-06 19:24:57,System - import,0
1658,PRINSENBEEK,758,2021-10-06 19:24:58,System - import,2021-10-06 19:24:58,System - import,0
1659,PUIFLIJK,225,2021-10-06 19:25:01,System - import,2021-10-06 19:25:01,System - import,0
1660,PUNTHORST,180,2021-10-06 19:25:01,System - import,2021-10-06 19:25:01,System - import,0
1661,PURMER,385,2021-10-06 19:25:01,System - import,2021-10-06 19:25:01,System - import,0
1662,PURMEREND,439,2021-10-06 19:25:02,System - import,2021-10-06 19:25:02,System - import,0
1663,PURMERLAND,415,2021-10-06 19:25:19,System - import,2021-10-06 19:25:19,System - import,0
1664,PUTH,962,2021-10-06 19:25:19,System - import,2021-10-06 19:25:19,System - import,0
1665,PUTTE,873,2021-10-06 19:25:19,System - import,2021-10-06 19:25:19,System - import,0
1666,PUTTEN,273,2021-10-06 19:25:21,System - import,2021-10-06 19:25:21,System - import,0
1667,PUTTERSHOEK,585,2021-10-06 19:25:26,System - import,2021-10-06 19:25:26,System - import,0
1668,RAALTE,177,2021-10-06 19:25:28,System - import,2021-10-06 19:25:28,System - import,0
1669,RAAMSDONK,779,2021-10-06 19:25:33,System - import,2021-10-06 19:25:33,System - import,0
1670,RAAMSDONKSVEER,779,2021-10-06 19:25:34,System - import,2021-10-06 19:25:34,System - import,0
1671,RAARD,58,2021-10-06 19:25:38,System - import,2021-10-06 19:25:38,System - import,0
1672,RADEWIJK,160,2021-10-06 19:25:38,System - import,2021-10-06 19:25:38,System - import,0
1673,RAERD,55,2021-10-06 19:25:38,System - import,2021-10-06 19:25:38,System - import,0
1674,RANDWIJK,1734,2021-10-06 19:25:38,System - import,2021-10-06 19:25:38,System - import,0
1675,RANSDAAL,986,2021-10-06 19:25:39,System - import,2021-10-06 19:25:39,System - import,0
1676,RASQUERT,53,2021-10-06 19:25:39,System - import,2021-10-06 19:25:39,System - import,0
1677,RAVENSTEIN,828,2021-10-06 19:25:39,System - import,2021-10-06 19:25:39,System - import,0
1678,RAVENSWAAIJ,214,2021-10-06 19:25:41,System - import,2021-10-06 19:25:41,System - import,0
1679,RAVENSWOUD,85,2021-10-06 19:25:41,System - import,2021-10-06 19:25:41,System - import,0
1680,REAHUS,140,2021-10-06 19:25:41,System - import,2021-10-06 19:25:41,System - import,0
1681,REDUZUM,55,2021-10-06 19:25:41,System - import,2021-10-06 19:25:41,System - import,0
1682,REEK,1685,2021-10-06 19:25:42,System - import,2021-10-06 19:25:42,System - import,0
1683,REEUWIJK,595,2021-10-06 19:25:43,System - import,2021-10-06 19:25:43,System - import,0
1684,REIJMERSTOK,1729,2021-10-06 19:25:46,System - import,2021-10-06 19:25:46,System - import,0
1685,REITSUM,1722,2021-10-06 19:25:46,System - import,2021-10-06 19:25:46,System - import,0
1686,REKKEN,229,2021-10-06 19:25:46,System - import,2021-10-06 19:25:46,System - import,0
1687,RENESSE,1676,2021-10-06 19:25:46,System - import,2021-10-06 19:25:46,System - import,0
1688,RENKUM,274,2021-10-06 19:25:48,System - import,2021-10-06 19:25:48,System - import,0
1689,RENSWOUDE,339,2021-10-06 19:25:50,System - import,2021-10-06 19:25:50,System - import,0
1690,RESSEN,1705,2021-10-06 19:25:51,System - import,2021-10-06 19:25:51,System - import,0
1691,RESSEN GEM NIJMEGEN,268,2021-10-06 19:25:52,System - import,2021-10-06 19:25:52,System - import,0
1692,RETRANCHEMENT,1714,2021-10-06 19:25:52,System - import,2021-10-06 19:25:52,System - import,0
1693,REUSEL,1667,2021-10-06 19:25:52,System - import,2021-10-06 19:25:52,System - import,0
1694,REUTUM,183,2021-10-06 19:25:54,System - import,2021-10-06 19:25:54,System - import,0
1695,REUVER,889,2021-10-06 19:25:55,System - import,2021-10-06 19:25:55,System - import,0
1696,RHA,280,2021-10-06 19:25:57,System - import,2021-10-06 19:25:57,System - import,0
1697,RHEDEN,275,2021-10-06 19:25:57,System - import,2021-10-06 19:25:57,System - import,0
1698,RHEE,106,2021-10-06 19:26:00,System - import,2021-10-06 19:26:00,System - import,0
1699,RHEEZE,160,2021-10-06 19:26:00,System - import,2021-10-06 19:26:00,System - import,0
1700,RHEEZERVEEN,160,2021-10-06 19:26:00,System - import,2021-10-06 19:26:00,System - import,0
1701,RHENEN,340,2021-10-06 19:26:00,System - import,2021-10-06 19:26:00,System - import,0
1702,RHENOY,236,2021-10-06 19:26:03,System - import,2021-10-06 19:26:03,System - import,0
1703,RHOON,613,2021-10-06 19:26:03,System - import,2021-10-06 19:26:03,System - import,0
1704,RIDDERKERK,597,2021-10-06 19:26:06,System - import,2021-10-06 19:26:06,System - import,0
1705,RIED,70,2021-10-06 19:26:15,System - import,2021-10-06 19:26:15,System - import,0
1706,RIEL,785,2021-10-06 19:26:15,System - import,2021-10-06 19:26:15,System - import,0
1707,RIEN,140,2021-10-06 19:26:16,System - import,2021-10-06 19:26:16,System - import,0
1708,RIETHOVEN,1724,2021-10-06 19:26:16,System - import,2021-10-06 19:26:16,System - import,0
